Timestamp,Bar,Close,FastEMA,SlowEMA,FastGradient,SlowGradient,PrevSignal,NewSignal,MyPosition,ActualPosition,Action,Notes,InWeakDelay,SignalStartBar,LastTradeBar,PriceGradient,BarsSinceEntry,EntryBar,EntryPrice,ExitPending,ExitPendingSide,ExitPendingAnchorFastEMA,ExitPendingEMADelta,MinHoldBars,InExitCooldown,CooldownSecsLeft,TradeMFE,TradeMAE,UnrealizedPoints
2025-11-21 17:23:00,1965,24089.00,24083.49,24094.20,1.2241,-0.5473,SHORT,FLAT,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=1.2241(need<-0.25),0,1962,1962,0.2500,3,1962,24087.50,1,SHORT,24081.09,2.41,1,0,0,44.25,0.00,-1.50
2025-11-21 17:23:30,1966,24118.00,24093.93,24098.88,5.3487,2.0128,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:1.00,0,-1,1965,1.0000,-1,-1,0.00,1,SHORT,24081.09,12.85,1,0,0,0.00,0.00,0.00
2025-11-21 17:23:30,1966,24118.00,24093.93,24098.88,5.3487,2.0128,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=5.3487(POS) SlowGrad=2.0128(POS) Close=24118.00 FastEMA=24093.93(ABOVE) SlowEMA=24098.88(ABOVE),0,1966,1965,1.0000,-1,-1,0.00,1,SHORT,24081.09,12.85,1,0,0,0.00,0.00,0.00
2025-11-21 17:23:30,1966,24118.00,24093.93,24098.88,5.3487,2.0128,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,1966,1966,1.0000,0,1966,24118.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:27:00,1973,24115.75,24130.40,24122.04,-3.2546,-0.6626,LONG,SHORT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-3.2546(need>0.25),0,1966,1966,-0.5000,7,1966,24118.00,1,LONG,24137.15,6.75,1,0,0,70.50,0.00,-2.25
2025-11-21 17:27:30,1974,24122.00,24129.87,24122.62,-1.7496,-0.0655,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.50,0,-1,1973,-0.5000,-1,-1,0.00,1,LONG,24137.15,7.28,1,0,0,0.00,0.00,0.00
2025-11-21 17:27:30,1974,24122.00,24129.87,24122.62,-1.7496,-0.0655,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=-1.7496(NEG) SlowGrad=-0.0655(NEG) Close=24122.00 FastEMA=24129.87(BELOW) SlowEMA=24122.62(BELOW),0,1974,1973,-0.5000,-1,-1,0.00,1,LONG,24137.15,7.28,1,0,0,0.00,0.00,0.00
2025-11-21 17:27:30,1974,24122.00,24129.87,24122.62,-1.7496,-0.0655,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,1974,1974,-0.5000,0,1974,24122.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:33:00,1985,24077.75,24070.32,24081.16,1.6514,-0.3591,SHORT,FLAT,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=1.6514(need<-0.25),0,1974,1974,0.5000,11,1974,24122.00,1,SHORT,24067.03,3.29,1,0,0,78.50,0.00,44.25
2025-11-21 17:33:30,1986,24066.75,24068.00,24078.82,-0.2770,-1.2704,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,-1,1985,0.2500,-1,-1,0.00,1,SHORT,24067.03,0.97,1,0,0,0.00,0.00,0.00
2025-11-21 17:33:30,1986,24066.75,24068.00,24078.82,-0.2770,-1.2704,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=-0.2770(NEG) SlowGrad=-1.2704(NEG) Close=24066.75 FastEMA=24068.00(BELOW) SlowEMA=24078.82(BELOW),0,1986,1985,0.2500,-1,-1,0.00,1,SHORT,24067.03,0.97,1,0,0,0.00,0.00,0.00
2025-11-21 17:33:30,1986,24066.75,24068.00,24078.82,-0.2770,-1.2704,SHORT,SHORT,FLAT,Flat,ENTRY_CANCELLED,Fast gradient too weak (-0.2770 >= -0.45),0,1986,1985,0.2500,-1,-1,0.00,1,SHORT,24067.03,0.97,1,0,0,0.00,0.00,0.00
2025-11-21 17:35:30,1990,24021.50,24042.25,24059.81,-4.6108,-4.0324,SHORT,SHORT,FLAT,Flat,HEARTBEAT,HEARTBEAT: Signal=SHORT MyPos=FLAT NTPos=Flat FastGrad=-4.6108 SlowGrad=-4.0324 Close=24021.50 FastEMA=24042.25 SlowEMA=24059.81 InWeakDelay=False SignalStartBar=1986 LastTradeBar=1985,0,1986,1985,0.0000,-1,-1,0.00,1,SHORT,24067.03,-24.78,1,0,0,0.00,0.00,0.00
2025-11-21 17:42:00,2003,23996.75,23974.67,23991.13,4.9058,0.5921,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.75,0,1986,1985,-0.7500,-1,-1,0.00,1,SHORT,24067.03,-92.36,1,0,0,0.00,0.00,0.00
2025-11-21 17:42:00,2003,23996.75,23974.67,23991.13,4.9058,0.5921,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=4.9058(POS) SlowGrad=0.5921(POS) Close=23996.75 FastEMA=23974.67(ABOVE) SlowEMA=23991.13(ABOVE),0,2003,1985,-0.7500,-1,-1,0.00,1,SHORT,24067.03,-92.36,1,0,0,0.00,0.00,0.00
2025-11-21 17:42:00,2003,23996.75,23974.67,23991.13,4.9058,0.5921,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2003,2003,-0.7500,0,2003,23996.75,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:42:30,2004,23968.50,23969.27,23986.49,-0.1721,-1.8940,LONG,SHORT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.1721(need>0.25),0,2003,2003,0.5000,1,2003,23996.75,0,,0.00,0.00,1,0,0,0.00,0.00,-28.25
2025-11-21 17:43:00,2005,23963.25,23967.29,23983.76,-0.8970,-2.1592,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.75,0,-1,2004,0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:43:00,2005,23963.25,23967.29,23983.76,-0.8970,-2.1592,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=-0.8970(NEG) SlowGrad=-2.1592(NEG) Close=23963.25 FastEMA=23967.29(BELOW) SlowEMA=23983.76(BELOW),0,2005,2004,0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:43:00,2005,23963.25,23967.29,23983.76,-0.8970,-2.1592,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,2005,2005,0.7500,0,2005,23963.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:43:30,2006,23993.00,23976.31,23987.16,3.7082,0.6145,SHORT,LONG,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=3.7082(need<-0.25),0,2005,2005,0.5000,1,2005,23963.25,0,,0.00,0.00,1,0,0,0.00,0.00,-29.75
2025-11-21 17:44:00,2007,23995.50,23980.17,23988.17,3.4059,0.7714,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,2006,0.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:44:00,2007,23995.50,23980.17,23988.17,3.4059,0.7714,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=3.4059(POS) SlowGrad=0.7714(POS) Close=23995.50 FastEMA=23980.17(ABOVE) SlowEMA=23988.17(ABOVE),0,2007,2006,0.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:44:00,2007,23995.50,23980.17,23988.17,3.4059,0.7714,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2007,2007,0.0000,0,2007,23995.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:52:00,2023,24056.00,24065.06,24050.88,-2.0130,0.5392,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-2.0130(need>0.25),0,2007,2007,0.5000,16,2007,23995.50,1,LONG,24069.25,4.19,1,0,0,98.00,0.00,60.50
2025-11-21 17:53:00,2025,24040.25,24056.18,24048.53,-3.5410,-0.8716,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:1.25,0,-1,2023,1.2500,-1,-1,0.00,1,LONG,24069.25,13.07,1,0,0,0.00,0.00,0.00
2025-11-21 17:53:00,2025,24040.25,24056.18,24048.53,-3.5410,-0.8716,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=-3.5410(NEG) SlowGrad=-0.8716(NEG) Close=24040.25 FastEMA=24056.18(BELOW) SlowEMA=24048.53(BELOW),0,2025,2023,1.2500,-1,-1,0.00,1,LONG,24069.25,13.07,1,0,0,0.00,0.00,0.00
2025-11-21 17:53:00,2025,24040.25,24056.18,24048.53,-3.5410,-0.8716,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,2025,2025,1.2500,0,2025,24040.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:54:30,2028,24046.75,24047.65,24045.25,-0.2001,0.1575,SHORT,FLAT,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=-0.2001(need<-0.25),0,2025,2025,-0.2500,3,2025,24040.25,0,,0.00,0.00,1,0,0,20.50,0.00,-6.50
2025-11-21 17:55:00,2029,24074.25,24056.69,24050.45,3.9024,2.5053,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.75,0,-1,2028,-0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:55:00,2029,24074.25,24056.69,24050.45,3.9024,2.5053,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=3.9024(POS) SlowGrad=2.5053(POS) Close=24074.25 FastEMA=24056.69(ABOVE) SlowEMA=24050.45(ABOVE),0,2029,2028,-0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:55:00,2029,24074.25,24056.69,24050.45,3.9024,2.5053,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2029,2029,-0.7500,0,2029,24074.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 17:58:00,2035,24071.25,24072.60,24064.27,-0.3004,0.7348,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.3004(need>0.25),0,2029,2029,0.2500,6,2029,24074.25,1,LONG,24072.81,0.21,1,0,0,18.25,2.25,-3.00
2025-11-21 17:58:30,2036,24030.50,24058.85,24057.52,-6.2995,-2.8443,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,-1,2035,0.2500,-1,-1,0.00,1,LONG,24072.81,13.96,1,0,0,0.00,0.00,0.00
2025-11-21 17:58:30,2036,24030.50,24058.85,24057.52,-6.2995,-2.8443,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=-6.2995(NEG) SlowGrad=-2.8443(NEG) Close=24030.50 FastEMA=24058.85(BELOW) SlowEMA=24057.52(BELOW),0,2036,2035,0.2500,-1,-1,0.00,1,LONG,24072.81,13.96,1,0,0,0.00,0.00,0.00
2025-11-21 17:58:30,2036,24030.50,24058.85,24057.52,-6.2995,-2.8443,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,2036,2036,0.2500,0,2036,24030.50,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:08:00,2055,23992.75,23986.90,24000.93,1.2990,-0.8609,SHORT,FLAT,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=1.2990(need<-0.25),0,2036,2036,0.2500,19,2036,24030.50,1,SHORT,23984.38,2.53,1,0,0,83.50,17.50,37.75
2025-11-21 18:08:30,2056,24008.25,23993.05,24002.94,3.3769,0.5589,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,-1,2055,0.2500,-1,-1,0.00,1,SHORT,23984.38,8.68,1,0,0,0.00,0.00,0.00
2025-11-21 18:08:30,2056,24008.25,23993.05,24002.94,3.3769,0.5589,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=3.3769(POS) SlowGrad=0.5589(POS) Close=24008.25 FastEMA=23993.05(ABOVE) SlowEMA=24002.94(ABOVE),0,2056,2055,0.2500,-1,-1,0.00,1,SHORT,23984.38,8.68,1,0,0,0.00,0.00,0.00
2025-11-21 18:08:30,2056,24008.25,23993.05,24002.94,3.3769,0.5589,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2056,2056,0.2500,0,2056,24008.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:09:00,2057,24026.75,24001.90,24006.78,5.5232,2.1021,LONG,LONG,LONG,Long,HEARTBEAT,HEARTBEAT: Signal=LONG MyPos=LONG NTPos=Long FastGrad=5.5232 SlowGrad=2.1021 Close=24026.75 FastEMA=24001.90 SlowEMA=24006.78 InWeakDelay=False SignalStartBar=2056 LastTradeBar=2056,0,2056,2056,0.2500,1,2056,24008.25,0,,0.00,0.00,1,0,0,18.50,0.00,18.50
2025-11-21 18:17:00,2073,24053.25,24056.02,24046.59,-0.6164,0.7006,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.6164(need>0.25),0,2056,2056,0.2500,17,2056,24008.25,1,LONG,24057.19,1.16,1,0,0,74.25,0.00,45.00
2025-11-21 18:17:30,2074,24080.25,24064.48,24052.15,3.5039,2.9581,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.25,0,-1,2073,-0.2500,-1,-1,0.00,1,LONG,24057.19,-7.30,1,0,0,0.00,0.00,0.00
2025-11-21 18:17:30,2074,24080.25,24064.48,24052.15,3.5039,2.9581,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=3.5039(POS) SlowGrad=2.9581(POS) Close=24080.25 FastEMA=24064.48(ABOVE) SlowEMA=24052.15(ABOVE),0,2074,2073,-0.2500,-1,-1,0.00,1,LONG,24057.19,-7.30,1,0,0,0.00,0.00,0.00
2025-11-21 18:17:30,2074,24080.25,24064.48,24052.15,3.5039,2.9581,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2074,2074,-0.2500,0,2074,24080.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:18:30,2076,24059.75,24062.42,24053.21,-0.5928,0.6883,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.5928(need>0.25),0,2074,2074,0.5000,2,2074,24080.25,1,LONG,24063.51,1.09,1,0,0,0.00,3.00,-20.50
2025-11-21 18:19:00,2077,24021.25,24049.39,24046.96,-6.2536,-2.7060,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-1.25,0,-1,2076,-1.2500,-1,-1,0.00,1,LONG,24063.51,14.12,1,0,0,0.00,0.00,0.00
2025-11-21 18:19:00,2077,24021.25,24049.39,24046.96,-6.2536,-2.7060,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=-6.2536(NEG) SlowGrad=-2.7060(NEG) Close=24021.25 FastEMA=24049.39(BELOW) SlowEMA=24046.96(BELOW),0,2077,2076,-1.2500,-1,-1,0.00,1,LONG,24063.51,14.12,1,0,0,0.00,0.00,0.00
2025-11-21 18:19:00,2077,24021.25,24049.39,24046.96,-6.2536,-2.7060,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,2077,2077,-1.2500,0,2077,24021.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:21:00,2081,24037.25,24033.41,24037.33,0.8533,-0.0087,SHORT,FLAT,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=0.8533(need<-0.25),0,2077,2077,-0.2500,4,2077,24021.25,1,SHORT,24031.78,1.63,1,0,0,23.75,0.00,-16.00
2025-11-21 18:21:30,2082,24064.75,24043.16,24042.29,4.7973,2.3640,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,-1,2081,0.2500,-1,-1,0.00,1,SHORT,24031.78,11.38,1,0,0,0.00,0.00,0.00
2025-11-21 18:21:30,2082,24064.75,24043.16,24042.29,4.7973,2.3640,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=4.7973(POS) SlowGrad=2.3640(POS) Close=24064.75 FastEMA=24043.16(ABOVE) SlowEMA=24042.29(ABOVE),0,2082,2081,0.2500,-1,-1,0.00,1,SHORT,24031.78,11.38,1,0,0,0.00,0.00,0.00
2025-11-21 18:21:30,2082,24064.75,24043.16,24042.29,4.7973,2.3640,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2082,2082,0.2500,0,2082,24064.75,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:32:30,2104,24156.00,24159.67,24139.95,-0.8160,1.6893,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.8160(need>0.25),0,2082,2082,-0.2500,22,2082,24064.75,1,LONG,24161.12,1.45,1,0,0,131.50,0.00,91.25
2025-11-21 18:33:00,2105,24168.75,24163.14,24143.75,1.2456,2.6316,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,-1,2104,0.5000,-1,-1,0.00,1,LONG,24161.12,-2.02,1,0,0,0.00,0.00,0.00
2025-11-21 18:33:00,2105,24168.75,24163.14,24143.75,1.2456,2.6316,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=1.2456(POS) SlowGrad=2.6316(POS) Close=24168.75 FastEMA=24163.14(ABOVE) SlowEMA=24143.75(ABOVE),0,2105,2104,0.5000,-1,-1,0.00,1,LONG,24161.12,-2.02,1,0,0,0.00,0.00,0.00
2025-11-21 18:33:00,2105,24168.75,24163.14,24143.75,1.2456,2.6316,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2105,2105,0.5000,0,2105,24168.75,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:34:00,2107,24161.00,24161.88,24146.53,-0.1959,1.5236,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.1959(need>0.25),0,2105,2105,0.2500,2,2105,24168.75,1,LONG,24162.08,0.20,1,0,0,0.00,4.00,-7.75
2025-11-21 18:34:30,2108,24185.75,24169.94,24152.42,3.5133,3.5088,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.25,0,-1,2107,-0.2500,-1,-1,0.00,1,LONG,24162.08,-7.86,1,0,0,0.00,0.00,0.00
2025-11-21 18:34:30,2108,24185.75,24169.94,24152.42,3.5133,3.5088,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=3.5133(POS) SlowGrad=3.5088(POS) Close=24185.75 FastEMA=24169.94(ABOVE) SlowEMA=24152.42(ABOVE),0,2108,2107,-0.2500,-1,-1,0.00,1,LONG,24162.08,-7.86,1,0,0,0.00,0.00,0.00
2025-11-21 18:34:30,2108,24185.75,24169.94,24152.42,3.5133,3.5088,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2108,2108,-0.2500,0,2108,24185.75,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:35:30,2110,24166.25,24169.90,24155.68,-0.8111,1.1123,LONG,FLAT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-0.8111(need>0.25),0,2108,2108,0.2500,2,2108,24185.75,1,LONG,24171.39,1.49,1,0,0,10.00,0.00,-19.50
2025-11-21 18:36:00,2111,24177.75,24172.93,24158.71,1.0719,2.0041,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.75,0,-1,2110,0.7500,-1,-1,0.00,1,LONG,24171.39,-1.53,1,0,0,0.00,0.00,0.00
2025-11-21 18:36:00,2111,24177.75,24172.93,24158.71,1.0719,2.0041,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=1.0719(POS) SlowGrad=2.0041(POS) Close=24177.75 FastEMA=24172.93(ABOVE) SlowEMA=24158.71(ABOVE),0,2111,2110,0.7500,-1,-1,0.00,1,LONG,24171.39,-1.53,1,0,0,0.00,0.00,0.00
2025-11-21 18:36:00,2111,24177.75,24172.93,24158.71,1.0719,2.0041,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2111,2111,0.7500,0,2111,24177.75,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:40:30,2120,24205.25,24204.75,24190.55,0.1110,1.5473,LONG,LONG,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=0.1110(need>0.25),0,2111,2111,-0.5000,9,2111,24177.75,0,,0.00,0.00,1,0,0,42.50,0.00,27.50
2025-11-21 18:41:00,2121,24211.75,24207.03,24193.15,1.0495,1.9577,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.25,0,-1,2120,-0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:41:00,2121,24211.75,24207.03,24193.15,1.0495,1.9577,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=False FastGrad=1.0495(POS) SlowGrad=1.9577(POS) Close=24211.75 FastEMA=24207.03(ABOVE) SlowEMA=24193.15(ABOVE),0,2121,2120,-0.2500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:41:00,2121,24211.75,24207.03,24193.15,1.0495,1.9577,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2121,2121,-0.2500,0,2121,24211.75,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:44:30,2128,24217.00,24216.36,24206.67,0.1412,1.0869,LONG,LONG,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=0.1412(need>0.25),0,2121,2121,0.2500,7,2121,24211.75,0,,0.00,0.00,1,0,0,15.75,0.00,5.25
2025-11-21 18:45:00,2129,24223.25,24218.43,24208.73,1.0701,1.5287,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.75,0,-1,2128,0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:45:00,2129,24223.25,24218.43,24208.73,1.0701,1.5287,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=1.0701(POS) SlowGrad=1.5287(POS) Close=24223.25 FastEMA=24218.43(ABOVE) SlowEMA=24208.73(ABOVE),0,2129,2128,0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:45:00,2129,24223.25,24218.43,24208.73,1.0701,1.5287,LONG,LONG,LONG,Flat,ENTRY,EnterLong_Bar1,0,2129,2129,0.7500,0,2129,24223.25,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:46:00,2131,24195.50,24210.37,24206.03,-3.3043,-1.1081,LONG,SHORT,LONG,Long,EXIT,VALIDATION_FAILED: FastGrad<=-3.3043(need>0.25),0,2129,2129,1.0000,2,2129,24223.25,1,LONG,24217.67,7.30,1,0,0,0.00,1.50,-27.75
2025-11-21 18:46:30,2132,24193.00,24206.80,24204.55,-3.0672,-1.2157,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,-1,2131,0.2500,-1,-1,0.00,1,LONG,24217.67,10.87,1,0,0,0.00,0.00,0.00
2025-11-21 18:46:30,2132,24193.00,24206.80,24204.55,-3.0672,-1.2157,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=-3.0672(NEG) SlowGrad=-1.2157(NEG) Close=24193.00 FastEMA=24206.80(BELOW) SlowEMA=24204.55(BELOW),0,2132,2131,0.2500,-1,-1,0.00,1,LONG,24217.67,10.87,1,0,0,0.00,0.00,0.00
2025-11-21 18:46:30,2132,24193.00,24206.80,24204.55,-3.0672,-1.2157,SHORT,SHORT,SHORT,Flat,ENTRY,EnterShort_Bar1,0,2132,2132,0.2500,0,2132,24193.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:47:00,2133,24220.50,24213.38,24208.44,1.5814,1.2697,SHORT,LONG,SHORT,Short,EXIT,VALIDATION_FAILED: FastGrad>=1.5814(need<-0.25),0,2132,2132,0.0000,1,2132,24193.00,0,,0.00,0.00,1,0,0,0.00,0.00,-27.50
2025-11-21 18:47:30,2134,24209.50,24211.15,24207.66,-0.3673,0.1941,FLAT,FLAT,FLAT,Flat,HEARTBEAT,HEARTBEAT: Signal=FLAT MyPos=FLAT NTPos=Flat FastGrad=-0.3673 SlowGrad=0.1941 Close=24209.50 FastEMA=24211.15 SlowEMA=24207.66 InWeakDelay=False SignalStartBar=-1 LastTradeBar=2133,0,-1,2133,-0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:48:00,2135,24210.25,24211.21,24208.03,-0.2137,0.2334,FLAT,FLAT,FLAT,Flat,HEARTBEAT,HEARTBEAT: Signal=FLAT MyPos=FLAT NTPos=Flat FastGrad=-0.2137 SlowGrad=0.2334 Close=24210.25 FastEMA=24211.21 SlowEMA=24208.03 InWeakDelay=False SignalStartBar=-1 LastTradeBar=2133,0,-1,2133,-0.7500,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
2025-11-21 18:48:30,2136,24220.25,24214.19,24209.97,1.3458,1.0819,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:1.00,0,-1,2133,1.0000,-1,-1,0.00,0,,0.00,0.00,1,0,0,0.00,0.00,0.00
