ts_local,bar_time_utc,bar_index,open,high,low,close,vpm,attract,objection,netflow,ema_color,momentum,supertrend,upper_band,lower_band,bull_cross,bear_cross,bull_cross_raw,bear_cross_raw,bull_reason,bear_reason,realtime_state,realtime_reason,regime,atr30,ema10,ema20,energy_ema_first,range_max,range_min,range_mid,range_os,range_count,score_bull,score_bear,adx,atr_ratio,ema_spread,price_to_band,momentum_ext,curvature_ratio,range_break,exit_long,exit_short
2025-11-18 15:52:00.000,2025-11-18T21:52:00.0000000Z,1783,24727.25,24738,24726.5,24734.5,2,6,1.5,4.5,9,0.00052585805877475072,24700.200000000001,24748.150000000001,24700.200000000001,1,0,0,0,[RT-BULL]|[RT-PLOT],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.761331453895462,24729.646983886301,24729.194885315555,24733.249357717832,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,4,4,11.413085519572023,0.00033057575351797507,-0.01369066630471643,0.50836431226763779,0.00030279479596677334,1.8661982706017504,1,0,0
2025-11-18 15:52:30.000,2025-11-18T21:52:30.0000000Z,1784,24735.5,24746,24732.5,24737,2,6.6561913039360512,2,4.6561913039360512,15,0.00071806385711540601,24700.200000000001,24748.150000000001,24700.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.822064849876726,24731.297945493749,24730.115100319519,24735.779486174266,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,6,6,12.936575273198246,0.00032598314258001427,-0.071936231574786916,0.45724907063194942,0.00024224806201550387,1.1551358159655889,1,0,0
2025-11-18 15:53:00.000,2025-11-18T21:53:00.0000000Z,1785,24737.5,24742.75,24733.25,24738.75,2,6.848245662982329,0,6.848245662982329,15,0.0007382536760987844,24700.200000000001,24748.150000000001,24700.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.759662688214169,24732.884269453563,24731.068990992033,24737.263588939411,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,5,5,13.586744799782769,0.00033207649006809884,-0.22217477496936711,0.26208178438659357,-1.0095401544596436E-05,0.35736012807105388,1,0,0
2025-11-18 15:53:30.000,2025-11-18T21:53:30.0000000Z,1786,24739,24741.75,24733.25,24738.75,2,6.9876361400152556,0,6.9876361400152556,15,0.00057635139234362678,24700.200000000001,24748.150000000001,24700.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.700173931940361,24733.731757652087,24731.683735614108,24737.800871151529,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,5,5,14.190473645896974,0.00033403700462544773,-0.2552190334825935,0.39219330855016415,2.0185708518368996E-05,3.4192773297217243,1,0,0
2025-11-18 15:54:00.000,2025-11-18T21:54:00.0000000Z,1787,24737.75,24743.25,24736.25,24740,2,7.1172820489247872,0,7.1172820489247872,15,0.00061679086745063149,24700.200000000001,24748.150000000001,24700.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.545168134209016,24735.251603368233,24732.693447868547,24739.170696921225,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,5,5,15.065537094386249,0.00033268888606605217,-0.301058243483461,0.35037174721187359,-0.00016147100081744694,0.27658571976210944,1,0,0
2025-11-18 15:54:30.000,2025-11-18T21:54:30.0000000Z,1788,24740.25,24754.75,24738.75,24753.75,2,7.5100081471209128,1,6.5100081471209128,15,0.0012235322668716,24700.200000000001,24748.150000000001,24700.200000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.701162529735381,24740.623212673177,24735.862099091952,24744.406557536982,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,6,6,17.756303251249165,0.00033260817895125098,-0.25543506222123791,0.48048327137544411,0.00038359427838850025,1.8425993887011403,1,0,0
2025-11-18 15:55:00.000,2025-11-18T21:55:00.0000000Z,1789,24753.75,24760.75,24752.25,24760.5,2,7.4599293128104662,0,7.4599293128104662,15,0.0016991322288973845,24702.700000000001,24818.299999999999,24702.700000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.618346000966424,24745.241306236734,24738.790198498158,24748.74524602959,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,6,6,20.105465251482819,0.00033656901117596271,-0.14716264189097583,0.60130111524161678,0.0005753507620874129,1.3022198982712259,1,0,0
2025-11-18 15:55:30.000,2025-11-18T21:55:30.0000000Z,1790,24760.5,24766.5,24756.5,24758,10,7.7078634239948469,2,5.7078634239948469,15,0.00082870136432541689,24702.700000000001,24818.299999999999,24702.700000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.586623356489765,24747.1891679127,24740.404283901968,24751.556196823673,24728.722788001509,24709.677211998493,24719.200000000001,1,9,,6,6,22.587228880757603,0.00034142551212499754,-0.017181003770814017,0.68959107806689679,0.00091868154055827574,2.5239081335548006,1,0,0
2025-11-18 15:56:00.000,2025-11-18T21:56:00.0000000Z,1791,24758,24761.25,24753,24758,2,7.873997225289175,0,7.873997225289175,15,0.0014156857986490313,24702.700000000001,24814.099999999999,24702.700000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.499569244606773,24749.154773746755,24742.080066387494,24753.364957458936,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,6,6,23.374432815158144,0.00034317394449292929,0.064650319221969191,0.66635687732340199,0.00031278377560286548,2.7382579603229122,1,0,0
2025-11-18 15:56:30.000,2025-11-18T21:56:30.0000000Z,1792,24758,24761.25,24752.5,24755.25,2,7.900601240870909,2,5.900601240870909,15,0.00095019559877485417,24702.700000000001,24814.099999999999,24702.700000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.439861380897661,24749.899360338251,24743.121193851726,24754.31196596715,24728.722788001509,24709.677211998493,24719.200000000001,1,8,,5,5,24.504124036389108,0.00033578640550968082,0.11377404073636938,0.51515151515152346,-0.00011094637255791905,2.1373375749659131,1,0,0
2025-11-18 15:57:00.000,2025-11-18T21:57:00.0000000Z,1793,24755.5,24759.75,24751,24752.75,2,7.3296985430331496,2.5,4.8296985430331496,14,0.00087946302211798955,24702.700000000001,24812.25,24702.700000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.374088223756626,24749.963113004022,24743.777452033646,24754.629572773723,24728.722788001509,24709.677211998493,24719.200000000001,1,8,,5,5,25.105970686865497,0.00034053413249159867,0.042493464373085467,0.26262626262628491,-0.00077642100168392612,1.934322577638852,1,0,0
2025-11-18 15:57:30.000,2025-11-18T21:57:30.0000000Z,1794,24752.5,24753,24739.75,24745.5,2,6.5488246668747934,3,3.5488246668747934,8,0.00064700054590671058,24702.700000000001,24812.25,24702.700000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.472174171853627,24747.973951961969,24743.266901046314,24752.733658218978,24728.722788001509,24709.677211998493,24719.200000000001,1,6,,4,4,22.516445438502171,0.00034053724152819357,0.051695362627512051,0.41414141414142808,-0.00019165010742492862,1.8408102697211133,1,0,0
2025-11-18 15:58:00.000,2025-11-18T21:58:00.0000000Z,1795,24744.75,24744.75,24731.75,24734.75,2,6.0566908641404975,3,3.0566908641404975,0,0.00055620727316856109,24702.700000000001,24812.25,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-10.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.541990588347396,24744.081993754004,24741.5940896088,24749.136926575185,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,4,4,20.376278516312734,0.00033731487779648845,0.014150734028169182,0.30681818181820164,-0.00051435141295358736,1.7424202865547433,1,0,0
2025-11-18 15:58:30.000,2025-11-18T21:58:30.0000000Z,1796,24734.75,24739.75,24732.5,24739,2,5.7944993369975135,1,4.7944993369975135,0,0.00046506925487817209,24702.700000000001,24788.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_UP|diff=4.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.440868679846925,24743.881135385505,24741.760865655124,24748.009541260151,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,4,4,19.050588516198456,0.00034235750462461103,-0.11872330773711559,0.047979797979832081,-0.00050447978045039957,2.5667394080576842,1,0,0
2025-11-18 15:59:00.000,2025-11-18T21:59:00.0000000Z,1797,24739.5,24740.25,24731.25,24732.25,2,4.9175315144680454,3,1.9175315144680454,0,-9.0966059552446981E-05,24702.700000000001,24788.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-7.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.375061946074251,24740.642416555082,24740.20654284897,24744.927633008123,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,3,3,18.111502762487277,0.00034261550750997328,-0.1355947256971656,0.24368686868689199,-0.00014126146488139082,1.6167247094301598,1,0,0
2025-11-18 15:59:30.000,2025-11-18T21:59:30.0000000Z,1798,24732,24738.25,24728,24730,2,4.5736002527264548,3,1.5736002527264548,0,-0.00028297691716861384,24702.700000000001,24788.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-2.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.368115436760664,24738.500820156638,24739.109774595778,24743.042106406501,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,3,3,17.853083568941511,0.00034060344046341848,-0.13899122722470625,0.26262626262628491,0,0.060337182873905715,1,0,0
2025-11-18 16:00:00.000,2025-11-18T22:00:00.0000000Z,1799,24730.5,24734,24726.5,24731.75,2,4.5,2,2.5,0,-0.00028295689960082868,24702.700000000001,24782.75,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_UP|diff=1.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.2480671444242,24737.459348723198,24738.516553432466,24741.343685125197,24728.722788001509,24709.677211998493,24719.200000000001,1,4,,5,5,17.593759482294221,0.0003413560173529386,-0.13564261948226555,0.26893939393941585,0.00043410664889858056,2.7463328047188948,1,0,0
2025-11-18 16:00:30.000,2025-11-18T22:00:30.0000000Z,1800,24731.75,24732,24724.75,24729,2,4.5,2,2.5,0,-0.00039411853872972565,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-2.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.148409350721172,24735.557648955342,24737.397063082892,24738.964948100162,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,6,6,17.593388403955906,0.00033946780259501143,-0.18585897063527793,0.13636363636366561,-6.0555903191296098E-05,1.1665217051606054,1,0,0
2025-11-18 16:01:00.000,2025-11-18T22:01:00.0000000Z,1801,24729.25,24736.25,24727.5,24736.25,2,5,1.5,3.5,0,-0.00015157639450282944,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=3.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=7.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.084017927919355,24736.724853277512,24737.890993582929,24739.541958480131,24728.722788001509,24709.677211998493,24719.200000000001,1,4,,5,5,16.124797405417343,0.00033685890262096895,-0.18977853450791188,0.21212121212123716,0.00015140351054273113,2.0935358909969373,1,0,0
2025-11-18 16:01:30.000,2025-11-18T22:01:30.0000000Z,1802,24736.25,24751,24736.25,24747.75,2,5.5,1,4.5,15,-0.0002423875170428723,24702.700000000001,24778.299999999999,24702.700000000001,1,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.231495108099823,24740.48562375598,24739.844685804059,24743.593566784104,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,4,4,17.190786519914372,0.00033269805771503509,-0.19332883281439323,0.2058080808081062,-0.00014127001745693787,1.8989752492972176,1,0,0
2025-11-18 16:02:00.000,2025-11-18T22:02:00.0000000Z,1803,24748,24759,24746.75,24755.75,2,6.3702020109809103,0,6.3702020109809103,15,-0.00019183780618323539,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.277111937829828,24744.413857453241,24742.027278085759,24747.784853427285,24728.722788001509,24709.677211998493,24719.200000000001,1,4,,6,6,18.636497318528892,0.00033796234414442398,-0.089597339722548047,0.44570707070708288,-2.0176137681963542E-05,1.6223875337472422,1,0,0
2025-11-18 16:02:30.000,2025-11-18T22:02:30.0000000Z,1804,24755.75,24756.25,24745.25,24752.25,2,6.5872582872701546,0,6.5872582872701546,15,-0.00023224816221019469,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],,BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.297319317679944,24745.27249494108,24742.67547382362,24748.70788274183,24728.722788001509,24709.677211998493,24719.200000000001,1,4,,6,6,18.923151206818524,0.00033809619997517354,0.012297444996836574,0.50883838383839253,-0.00011094749157807678,2.4643768016002605,1,0,0
2025-11-18 16:03:00.000,2025-11-18T22:03:00.0000000Z,1805,24752,24753.25,24742,24743.25,2,5.517474055925689,2.5,3.017474055925689,2,-0.00059576702480006465,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-8.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.308519784868391,24743.603115695594,24741.976222348356,24747.816306193468,24728.722788001509,24709.677211998493,24719.200000000001,1,3,,3,3,18.492411754091883,0.00033983006334487145,0.1692184619616918,0.71085858585858341,0.00026225275113222584,2.0547797800236403,1,0,0
2025-11-18 16:03:30.000,2025-11-18T22:03:30.0000000Z,1806,24743.25,24756,24742.5,24755.25,2,6.7433702143529892,0,6.7433702143529892,15,0,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.424902458706111,24747.369491354242,24744.202976682522,24751.193044954776,24728.722788001509,24709.677211998493,24719.200000000001,1,4,,6,6,19.02843618179017,0.00033862395580697933,0.25517318151168167,0.64141414141414277,0.00020174306003873467,1.9484111807507283,1,0,0
2025-11-18 16:04:00.000,2025-11-18T22:04:00.0000000Z,1807,24754.5,24754.5,24745.75,24747.25,2,5.7107150658888077,2.5,3.2107150658888077,9,-0.00022219753360737697,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.376016821193685,24746.360162347686,24743.916071873758,24750.504435963823,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,5,5,19.283405006521612,0.00033743181813221602,0.30727859713858507,0.62247474747474996,0.00057519980624848636,2.0791566990231503,1,0,0
2025-11-18 16:04:30.000,2025-11-18T22:04:30.0000000Z,1808,24747.75,24748,24738.25,24741,2,5.0221678986418254,3,2.0221678986418254,0,-0.00018185124568103291,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-6.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.353205149376119,24744.517818780336,24743.128146661289,24748.793548771057,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,3,3,17.409601013545188,0.00033692828370988931,0.35071652456920516,0.64772727272727382,0.00037328490718321227,1.8725824433753149,1,0,0
2025-11-18 16:05:00.000,2025-11-18T22:05:00.0000000Z,1809,24741.75,24743,24736.5,24739.25,2,5.3337798476069942,3,2.3337798476069942,0,0.000181930280273704,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-2.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.201709422174694,24743.233587266554,24742.567189382891,24747.13483901685,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,3,3,16.235896892135109,0.00033806733987612161,0.42676966151507584,0.77398989898989312,0.00074669787998345161,1.0508684822051382,1,0,0
2025-11-18 16:05:30.000,2025-11-18T22:05:30.0000000Z,1810,24739.5,24748,24736.75,24737.75,2,4.6461575726928306,3,1.6461575726928306,0,-5.0527507174906021E-05,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-1.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.232763552546649,24742.067149912302,24742.005234838489,24746.717871213481,24728.722788001509,24709.677211998493,24719.200000000001,1,5,,3,3,16.495317274182565,0.00033388681578732699,0.45908331149321496,0.71717171717171435,0.0010700369465587208,0.73568644819897555,1,0,0
2025-11-18 16:06:00.000,2025-11-18T22:06:00.0000000Z,1811,24738.25,24748,24734.25,24747.5,2,5.7424806355825257,0.5,5.2424806355825257,10,0.00061660382698703112,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.335282545239538,24744.521882986097,24743.373217008069,24748.534296970785,24728.722788001509,24709.677211998493,24719.200000000001,1,7,,6,6,15.509201370487011,0.00033283108458854966,0.4804188372245195,0.73611111111110727,0.00078713935394023797,2.0318337971003624,1,0,0
2025-11-18 16:06:30.000,2025-11-18T22:06:30.0000000Z,1812,24748,24750.75,24739,24742,2,5.1762377759567109,3,2.1762377759567109,0,0.00048524059846340476,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-6.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.403273127064887,24742.898069550607,24742.582570490296,24747.367437576635,24728.722788001509,24709.677211998493,24719.200000000001,1,9,,4,4,15.555690086331555,0.00032608325542701023,0.51560528911849157,0.71753246753243727,0.00082748042302413819,2.0200508836825604,1,0,0
2025-11-18 16:07:00.000,2025-11-18T22:07:00.0000000Z,1813,24740.5,24744,24733.25,24735.25,4,5,4,1,0,0.00014151849343455275,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-5.25|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50,BULL,10.35455291171828,24740.726519714954,24741.431849491222,24745.503950061306,24728.722788001509,24709.677211998493,24719.200000000001,1,10,,6,6,13.744103489377698,0.00032095333538215875,0.51206966702604695,0.65259740259737076,0.00073665196726439754,1.8421869838764691,1,0,0
2025-11-18 16:07:30.000,2025-11-18T22:07:30.0000000Z,1814,24735.25,24743.25,24732.25,24740.5,2,5,2,3,0,0.00046504104492700875,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_UP|diff=5.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.388845592438779,24741.329962411408,24741.724054301583,24745.633160049048,24728.722788001509,24709.677211998493,24719.200000000001,1,12,,5,5,12.888317424319576,0.00032560492380200116,0.57835596664339572,0.92857142857140329,0.0012919375025233154,2.1547888312353027,1,0,0
2025-11-18 16:08:00.000,2025-11-18T22:08:00.0000000Z,1815,24739.75,24742.25,24732.25,24734.5,2,4.5,4,0.5,0,-7.074637424831977E-05,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-5.25|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50,BULL,10.357272961579708,24739.21625023743,24740.536049130002,24743.706528039238,24728.722788001509,24709.677211998493,24719.200000000001,1,10,,5,5,12.054976908927213,0.00033845962977093673,0.45772523031779117,0.48214285714282129,0.00061561440335863068,1.8726218226371207,1,0,0
2025-11-18 16:08:30.000,2025-11-18T22:08:30.0000000Z,1816,24734,24743.5,24733,24743,2,5,1.5,3.5,0,-0.00019193664070471053,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_UP|diff=9.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.342586085082608,24741.197593169469,24741.522411797894,24745.035222431394,24728.722788001509,24709.677211998493,24719.200000000001,1,9,,3,3,11.308444453613287,0.00035084571209135866,0.26876377373287186,0.17370129870125556,0.00024221138999061431,2.0330462912076546,1,0,0
2025-11-18 16:09:00.000,2025-11-18T22:09:00.0000000Z,1817,24742.75,24753,24741.75,24744.75,2,5.5,3,2.5,1,-0.00044434121365743312,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[NETFLOW-BULL] emaColor=1 net=2.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=2.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.36061099335763,24742.095551436174,24741.978327227574,24746.568177945119,24728.722788001509,24709.677211998493,24719.200000000001,1,8,,4,4,12.99187393404682,0.00035021418662090195,0.16123893482692916,0.25487012987008867,-4.0353089533417401E-05,1.5370704790963206,1,0,0
2025-11-18 16:09:30.000,2025-11-18T22:09:30.0000000Z,1818,24744.5,24750.75,24740,24742,2,5.5,3,2.5,0,-0.00041410376834429192,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-2.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.353590626912375,24741.706277621332,24741.764971800003,24746.654542356096,24728.722788001509,24709.677211998493,24719.200000000001,1,8,,3,3,12.852525729620719,0.00035108580287997084,0.0061687173115751517,0.019480519480472695,-0.00043375195440560849,2.1509659949032307,1,0,0
2025-11-18 16:10:00.000,2025-11-18T22:10:00.0000000Z,1819,24742,24748,24738.25,24747.5,2,5.6172897188699817,0.5,5.1172897188699817,11,0.00017176401644893052,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.339304272681964,24743.486954417451,24742.73746881678,24747.683633884877,24728.722788001509,24709.677211998493,24719.200000000001,1,8,,5,5,12.434687778836016,0.00035734492184156283,-0.19711025583382344,-0.28084415584420974,-0.0011294079683765769,1.8908002822447363,1,0,0
2025-11-18 16:10:30.000,2025-11-18T22:10:30.0000000Z,1820,24747,24750,24742.75,24745,2,5.6636621057001237,2,3.6636621057001237,0,-0.00041405358459316712,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-2.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.220494130259231,24743.509987498575,24742.804421899993,24747.6769071079,24728.722788001509,24709.677211998493,24719.200000000001,1,10,,5,5,12.822085826283089,0.00036989391026216143,-0.47923038035303722,0.69016069918240741,-0.0016438742990842713,2.2326775555570384,1,0,0
2025-11-18 16:11:00.000,2025-11-18T22:11:00.0000000Z,1821,24745.25,24745.5,24735,24736.75,2,4.5,4,0.5,0,-0.00042428956752770512,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-8.50|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50,BULL,10.2100887703617,24741.016436052549,24741.495383986614,24745.531525686318,24728.722788001509,24709.677211998493,24719.200000000001,1,11,,5,5,11.281524496560007,0.00037925237827166752,-0.75103605783247107,0.62981186685961954,-0.0019767430133228446,1.9447293338236387,1,0,0
2025-11-18 16:11:30.000,2025-11-18T22:11:30.0000000Z,1822,24736.75,24741.25,24729.75,24735,2,4.5,4,0.5,0,-0.00024251242876197404,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-1.75|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50,BULL,10.248641366905201,24739.707662555389,24740.749791860904,24744.195220549056,24728.722788001509,24709.677211998493,24719.200000000001,1,13,,6,6,11.951609399412149,0.00038124143669812427,-1.0305241379199472,0.5,-0.0024002339723872244,0.94221374171138306,1,0,0
2025-11-18 16:12:00.000,2025-11-18T22:12:00.0000000Z,1823,24735.25,24735.5,24724.25,24724.25,2,5,3.5,1.5,0,-0.00060632395889123559,24702.700000000001,24778.299999999999,24702.700000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-11.00|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.269797765786139,24735.215360272588,24738.20672778345,24740.196176439244,24728.722788001509,24709.677211998493,24719.200000000001,1,16,,4,4,13.170554382450073,0.00039055270813353907,-1.0670163344818777,0.5957592339261305,-0.0020367625558345183,1.795479041263583,0,0,0
